time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-06-14T12:56:40.429Z,63.145,-150.5923,121.3,1.2,ml,,,,0.36,ak,ak0237l35jyi,2023-06-18T09:29:01.735Z,"71 km SE of Denali National Park, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-06-14T12:53:50.466Z,64.5476,-163.5851,6.9,1.9,ml,,,,0.54,ak,ak0237l34xl2,2023-06-18T09:29:01.558Z,"17 km SSW of White Mountain, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-06-14T12:49:52.149Z,63.3508,-151.0587,9.5,1.4,ml,,,,0.77,ak,ak0237l34233,2023-06-18T09:28:56.392Z,"Central Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-14T12:49:34.640Z,38.8131676,-122.803833,3.12,0.56,md,9,106,0.008448,0.06,nc,nc73901066,2023-06-14T13:16:18.152Z,"6km NW of The Geysers, CA",earthquake,0.54,0.96,0.37,9,automatic,nc,nc
2023-06-14T12:46:54.217Z,64.5111,-163.6546,2.9,2.3,ml,,,,0.73,ak,ak0237l33fv1,2023-06-18T09:29:01.379Z,"22 km SSW of White Mountain, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-06-14T12:40:04.240Z,33.3335,-116.6765,12.53,0.73,ml,34,54,0.09794,0.15,ci,ci40485480,2023-06-14T18:50:34.520Z,"7km NW of Warner Springs, CA",earthquake,0.2,0.55,0.119,19,reviewed,ci,ci
2023-06-14T12:36:05.690Z,33.1483333,-115.9835,7.55,0.79,ml,23,55,0.02555,0.15,ci,ci40485472,2023-06-14T18:43:39.442Z,"14km E of Ocotillo Wells, CA",earthquake,0.22,0.4,0.075,13,reviewed,ci,ci
2023-06-14T12:30:21.506Z,65.3979,-144.6648,1.2,1.1,ml,,,,0.71,ak,ak0237l2zxv1,2023-06-18T09:28:56.198Z,"20 km SSE of Central, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-14T12:29:59.630Z,33.3256667,-116.2828333,10.74,1.19,ml,55,25,0.07059,0.16,ci,ci40485464,2023-06-14T18:38:05.080Z,"12km NE of Borrego Springs, CA",earthquake,0.16,0.32,0.159,25,reviewed,ci,ci
2023-06-14T12:29:31.647Z,60.7711,-151.2397,62.1,1.3,ml,,,,0.66,ak,ak0237l2zqg7,2023-06-18T09:28:55.988Z,"9 km NNE of Nikiski, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-06-14T12:27:53.280Z,47.6621666666667,-112.996666666667,8.43,1.17,ml,14,139,0.2862,0.12,mb,mb90018258,2023-06-14T14:23:32.680Z,"49 km WNW of Augusta, Montana",earthquake,0.47,1.84,0.140296878907472,5,reviewed,mb,mb
2023-06-14T12:27:43.030Z,65.3732,-144.6971,4.6,1.4,ml,,,,0.66,ak,ak0237l2zcd3,2023-06-18T09:28:55.777Z,"22 km SSE of Central, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-14T12:24:40.560Z,47.6616666666667,-113.001333333333,9.14,1.14,ml,15,139,0.2893,0.1,mb,mb90018253,2023-06-14T14:13:44.060Z,"49 km WNW of Augusta, Montana",earthquake,0.34,1.51,0.134207308674219,5,reviewed,mb,mb
2023-06-14T12:24:38.510Z,19.2415008544922,-155.391494750977,31.1000003814697,1.77999997,md,40,143,,0.119999997,hv,hv73450832,2023-06-14T12:27:57.610Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.61,0.720000029,0.879999995,3,automatic,hv,hv
2023-06-14T12:22:19.487Z,51.5443,-178.4613,9.8,1.4,ml,,,,0.52,ak,ak0237l2y7zw,2023-06-18T09:29:01.181Z,"131 km WSW of Adak, Alaska",other event,,0.4,,,reviewed,ak,ak
2023-06-14T12:21:23.290Z,58.1646666666667,-155.3235,1.8,0.17,ml,5,254,,0.08,av,av91107768,2023-06-17T01:43:43.820Z,"84 km NW of Karluk, Alaska",earthquake,0.81,0.59,0.245620052880387,5,reviewed,av,av
2023-06-14T12:21:09.730Z,58.2645,-155.149333333333,35.31,0.54,ml,9,130,,0.16,av,av91107763,2023-06-17T01:40:26.610Z,"87 km NNW of Karluk, Alaska",earthquake,0.74,0.78,0.264339491774701,9,reviewed,av,av
2023-06-14T12:21:02.100Z,58.2411666666667,-155.156333333333,32.52,0.45,ml,11,155,,0.15,av,av91925806,2023-06-17T01:34:08.930Z,"85 km NNW of Karluk, Alaska",earthquake,0.55,0.81,0.313495818232548,11,reviewed,av,av
2023-06-14T12:19:28.190Z,58.2438333333333,-155.140333333333,32.2,0.64,ml,9,148,,0.07,av,av91107773,2023-06-17T01:50:35.760Z,"85 km NNW of Karluk, Alaska",earthquake,0.42,0.66,0.377088679262648,8,reviewed,av,av
2023-06-14T12:16:40.469Z,58.3574,-156.0577,145.9,1.9,ml,,,,0.51,ak,ak0237l2wz92,2023-06-18T09:28:55.566Z,"50 km SE of King Salmon, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-06-14T12:15:33.949Z,50.2965,178.9846,10,4.1,mb,46,180,1.102,1,us,us7000k8df,2023-06-18T09:28:55.333Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,7.87,1.642,0.082,41,reviewed,us,us
2023-06-14T12:11:57.520Z,52.1112,178.8248,172.8,2.3,ml,,,,0.5,ak,ak0237l2vy20,2023-06-18T09:29:00.987Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-06-14T12:11:16.910Z,59.6979,-152.9331,95.2,1.5,ml,,,,0.46,ak,ak0237l2vuu6,2023-06-18T09:28:55.078Z,"62 km W of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-06-14T12:07:53.340Z,38.8269997,-122.8043365,1.74,0.79,md,9,72,0.005748,0.02,nc,nc73901056,2023-06-14T12:50:14.926Z,"7km NW of The Geysers, CA",earthquake,0.33,0.93,0.18,11,automatic,nc,nc
2023-06-14T12:05:47.790Z,38.8278333,-122.7995,1.92,0.18,md,13,65,0.009373,0.03,nc,nc73901051,2023-06-14T22:54:14.519Z,"7km W of Cobb, CA",earthquake,0.24,0.39,0.441,11,reviewed,nc,nc
2023-06-14T11:58:08.748Z,63.227,-149.0558,4,1.5,ml,,,,0.83,ak,ak0237l2kd6g,2023-06-18T09:28:54.829Z,"19 km SSW of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-06-14T11:55:48.044Z,53.4255,-163.3613,31.7,2.3,ml,,,,0.45,ak,ak0237l2jx6q,2023-06-18T09:28:54.607Z,"159 km S of False Pass, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2023-06-14T11:52:12.650Z,58.2633333333333,-155.146166666667,32.29,0.18,ml,12,92,,0.09,av,av91925756,2023-06-17T00:58:17.670Z,"87 km NNW of Karluk, Alaska",earthquake,0.41,0.63,0.297818706810753,11,reviewed,av,av
2023-06-14T11:42:37.528Z,61.5216,-146.3822,29.1,1,ml,,,,0.67,ak,ak0237l2h44k,2023-06-18T09:28:54.396Z,"43 km N of Valdez, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-06-14T11:37:06.183Z,51.4613,-178.2502,13.1,1.9,ml,,,,0.61,ak,ak0237l2fz33,2023-06-18T09:28:54.178Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-06-14T11:36:05.708Z,60.2144,-149.9972,35.6,1.1,ml,,,,0.26,ak,ak0237l2frcq,2023-06-18T09:29:00.798Z,"32 km SSW of Cooper Landing, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-06-14T11:34:11.230Z,38.8446655,-122.81633,0.84,0.69,md,13,84,0.01139,0.04,nc,nc73901046,2023-06-14T12:28:13.788Z,"8km WNW of Cobb, CA",earthquake,0.25,0.67,0.33,12,automatic,nc,nc
2023-06-14T11:22:44.928Z,69.0488,-144.5959,15.5,1.3,ml,,,,0.48,ak,ak0237l2cucs,2023-06-18T09:29:00.610Z,"109 km NNE of Arctic Village, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-06-14T11:22:12.100Z,35.8933333,-120.437,10.16,0.9,md,35,67,0.007389,0.09,nc,nc73901041,2023-06-14T22:41:19.431Z,"1km SW of Parkfield, CA",earthquake,0.3,0.28,0.194,16,reviewed,nc,nc
2023-06-14T11:19:26.360Z,37.4525,-118.6506667,-0.58,1.3,md,18,153,0.1974,0.07,nc,nc73901036,2023-06-14T22:31:14.375Z,"6km NW of Round Valley, CA",earthquake,0.36,5.77,0.141,16,reviewed,nc,nc
2023-06-14T11:17:26.540Z,19.2681666666667,-155.372,31.85,2.76,ml,60,133,,0.13,hv,hv73450772,2023-06-14T23:19:10.350Z,"13 km ENE of Pāhala, Hawaii",earthquake,0.38,0.45,0.202855897828029,35,reviewed,hv,hv
2023-06-14T11:14:46.190Z,55.3191,-159.5876,2.6,1.4,ml,,,,0.47,ak,ak0237l2b4q3,2023-06-18T09:29:00.423Z,"57 km E of Sand Point, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2023-06-14T11:13:32.080Z,46.19566666666667,-122.1945,3.45,0.08,ml,7,132,0.02346,0.04,uw,uw61502648,2023-06-15T18:06:09.900Z,"37 km NNE of Amboy, Washington",earthquake,0.52,0.62,0.13911200389148554,4,reviewed,uw,uw
2023-06-14T11:09:55.169Z,49.4966,-116.7321,11.291,2.4,ml,21,154,1.26,0.77,us,us7000k8du,2023-06-15T18:03:38.170Z,"40 km E of Nelson, Canada",earthquake,2.71,7.412,0.069,28,reviewed,us,us
2023-06-14T11:05:50.280Z,33.672,-116.7018333,15.84,0.11,ml,12,108,0.02358,0.15,ci,ci37526757,2023-06-14T18:14:12.680Z,"8km SSE of Idyllwild, CA",earthquake,0.56,0.83,0.137,3,reviewed,ci,ci
2023-06-14T11:05:41.890Z,33.6748333,-116.7041667,15.14,0.3,ml,22,102,0.02601,0.11,ci,ci40485448,2023-06-14T18:10:50.655Z,"7km S of Idyllwild, CA",earthquake,0.23,0.41,0.113,12,reviewed,ci,ci
2023-06-14T11:05:13.210Z,33.703,-116.7443333,16.25,0.04,ml,8,170,0.02643,0.08,ci,ci37526765,2023-06-14T18:18:19.784Z,"5km SSW of Idyllwild, CA",earthquake,0.38,0.36,0.186,3,reviewed,ci,ci
2023-06-14T11:01:37.770Z,38.8069992,-122.8215027,2.09,1.1,md,15,66,0.00628,0.02,nc,nc73901026,2023-06-14T14:54:15.646Z,"6km WNW of The Geysers, CA",earthquake,0.27,0.46,0.23,16,automatic,nc,nc
2023-06-14T11:01:29.761Z,52.1531,-167.0967,8.7,1.9,ml,,,,0.53,ak,ak0237l28b9g,2023-06-18T09:28:53.977Z,"148 km SE of Nikolski, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2023-06-14T10:51:15.588Z,62.6339,-151.3007,87.4,1.4,ml,,,,0.37,ak,ak0237l1xk74,2023-06-18T09:28:53.759Z,"31 km WNW of Petersville, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-06-14T10:48:28.561Z,-7.0874,117.0953,606.527,4.4,mb,36,78,1.856,0.61,us,us7000k8d9,2023-06-14T11:05:16.040Z,"152 km NNW of Pototano, Indonesia",earthquake,11.31,7.321,0.117,21,reviewed,us,us
2023-06-14T10:25:40.423Z,65.0056,-151.2285,11.5,1.4,ml,,,,0.68,ak,ak0237l1s1d6,2023-06-18T09:28:53.558Z,"28 km W of Manley Hot Springs, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-14T10:24:53.500Z,19.1681671142578,-155.483505249023,30.1399993896484,2.12,ml,50,152,,0.140000001,hv,hv73450757,2023-06-14T10:30:25.880Z,"3 km S of Pāhala, Hawaii",earthquake,0.51,0.910000026,4.43,7,automatic,hv,hv
2023-06-14T10:16:30.606Z,36.6588,-116.275,6.5,-0.1,ml,21,106.24,0.053,0.106,nn,nn00861209,2023-06-14T18:42:47.335Z,"Nevada",earthquake,,0.9,0.39,9,reviewed,nn,nn
2023-06-14T10:00:37.180Z,17.8626666666667,-66.8448333333333,5.57,2.73,md,8,249,0.1165,0.08,pr,pr71413428,2023-06-14T10:47:52.180Z,"13 km SSE of Maria Antonia, Puerto Rico",earthquake,0.56,0.35,0.081288023595091,5,reviewed,pr,pr
2023-06-14T09:59:52.190Z,38.8068352,-122.8233337,2.37,1.05,md,9,119,0.004997,0.02,nc,nc73901021,2023-06-14T10:55:13.253Z,"7km WNW of The Geysers, CA",earthquake,0.42,0.96,0.29,10,automatic,nc,nc
2023-06-14T09:56:49.600Z,38.8310013,-122.8479996,1.49,0.65,md,11,99,0.007743,0.02,nc,nc73901016,2023-06-14T10:30:21.103Z,"10km NW of The Geysers, CA",earthquake,0.3,0.67,0.3,12,automatic,nc,nc
2023-06-14T09:54:34.250Z,34.1783333,-117.4355,6.74,0.45,ml,21,67,0.063,0.12,ci,ci40485432,2023-06-14T18:04:44.535Z,"6km SSW of Devore, CA",earthquake,0.22,0.5,0.089,12,reviewed,ci,ci
2023-06-14T09:44:14.650Z,58.2411666666667,-155.144333333333,30.01,-0.16,ml,7,106,,0.13,av,av91107733,2023-06-17T00:21:59.090Z,"85 km NNW of Karluk, Alaska",earthquake,0.77,1.17,0.357676709292557,7,reviewed,av,av
2023-06-14T09:43:55.490Z,37.4556667,-118.8703333,4.12,1.01,md,14,282,0.1381,0.02,nc,nc73901011,2023-06-14T11:28:14.428Z,"20km SW of Toms Place, CA",earthquake,3.2,2.25,0.122,12,reviewed,nc,nc
2023-06-14T09:41:28.130Z,53.9303333333333,-166.550333333333,10.59,0.69,ml,15,156,,0.24,av,av91925721,2023-06-17T00:02:03.620Z,"4 km N of Dutch Harbor, Alaska",earthquake,1,1.32,0.148942986772102,15,reviewed,av,av
2023-06-14T09:38:21.229Z,53.4754,-163.571,34.9,2.1,ml,,,,0.64,ak,ak0237l19d1o,2023-06-18T09:28:53.342Z,"153 km S of False Pass, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-06-14T09:30:39.389Z,31.50059051,-104.0314621,6.440063477,1.9,ml,17,66,0.0394098225,0.2,tx,tx2023loji,2023-06-15T12:24:15.450Z,"30 km NW of Toyah, Texas",earthquake,0.9425946266000002,0.9689601474,0.1,23,reviewed,tx,tx
2023-06-14T09:28:45.460Z,58.2335,-155.099666666667,31.28,0.33,ml,12,92,,0.26,av,av91107723,2023-06-18T09:27:08.919Z,"83 km NNW of Karluk, Alaska",earthquake,1.31,1.3,0.268779421432927,11,reviewed,av,av
2023-06-14T09:26:54.960Z,58.2341666666667,-155.137333333333,28.61,0.73,ml,12,108,,0.1,av,av91107718,2023-06-16T23:53:35.080Z,"84 km NNW of Karluk, Alaska",earthquake,0.39,0.52,0.342949962856911,12,reviewed,av,av
2023-06-14T09:26:39.830Z,58.2383333333333,-155.114666666667,28.62,0.25,ml,11,96,,0.14,av,av91925701,2023-06-18T09:27:30.400Z,"84 km NNW of Karluk, Alaska",earthquake,0.49,0.65,0.338567900407974,10,reviewed,av,av
2023-06-14T09:25:00.124Z,67.3508,-163.8101,8.1,3.1,ml,,,,0.7,ak,ak0237l16iu4,2023-06-18T09:29:00.172Z,"43 km SW of Noatak, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-06-14T09:17:08.792Z,53.6459,-167.1674,9.7,1.4,ml,,,,0.64,ak,ak0237l14tt4,2023-06-18T09:28:53.141Z,"48 km WSW of Unalaska, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-06-14T09:15:58.408Z,53.6546,-167.1794,6.7,2.2,ml,,,,0.84,ak,ak0237l14i75,2023-06-18T09:28:52.925Z,"49 km WSW of Unalaska, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-14T09:09:40.300Z,-6.5735,131.3516,36.324,4.5,mb,22,148,2.495,0.63,us,us7000k8d3,2023-06-14T10:43:54.040Z,"Kepulauan Tanimbar, Indonesia",earthquake,9.73,8.298,0.145,14,reviewed,us,us
2023-06-14T08:58:13.791Z,37.141,-116.4998,8.8,0.3,ml,12,107.14,0.152,0.0761,nn,nn00861208,2023-06-14T18:02:36.465Z,"34 km NE of Beatty, Nevada",earthquake,,2.8,0.39,4,reviewed,nn,nn
2023-06-14T08:50:40.865Z,37.1437,-116.4995,10.6,0.3,ml,15,108.27,0.151,0.1229,nn,nn00861207,2023-06-14T17:50:14.256Z,"Nevada",earthquake,,2.5,0.24,9,reviewed,nn,nn
2023-06-14T08:50:06.758Z,57.7679,-153.1218,48.1,1.2,ml,,,,0.13,ak,ak0237l0qgn7,2023-06-18T09:28:59.973Z,"18 km SW of Port Lions, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2023-06-14T08:34:21.437Z,51.4847,-175.9437,20.3,1.1,ml,,,,0.37,ak,ak0237l0n2bj,2023-06-18T09:28:59.791Z,"64 km SE of Adak, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2023-06-14T08:34:02.435Z,61.5829,-146.5891,12.7,1.1,ml,,,,0.61,ak,ak0237l0n0ru,2023-06-18T09:28:52.698Z,"46 km SSE of Nelchina, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-14T08:30:27.580Z,33.6451667,-116.7048333,13.31,0.9,ml,33,54,0.06629,0.18,ci,ci40485400,2023-06-14T13:05:28.790Z,"10km NNW of Anza, CA",earthquake,0.26,0.4,0.232,23,reviewed,ci,ci
2023-06-14T08:20:28.790Z,38.8241653,-122.8085022,3.51,0.84,md,18,65,0.001449,0.06,nc,nc73901006,2023-06-14T08:47:20.489Z,"7km NW of The Geysers, CA",earthquake,0.33,0.94,0.22,19,automatic,nc,nc
2023-06-14T08:16:50.810Z,19.1626663208008,-155.482330322266,31.9099998474121,2.14,ml,47,111,,0.0900000036,hv,hv73450722,2023-06-14T08:22:23.320Z,"4 km S of Pāhala, Hawaii",earthquake,0.39,0.769999981,4.31,8,automatic,hv,hv
2023-06-14T08:15:24.688Z,59.9006,-148.3971,2.1,1.6,ml,,,,0.65,ak,ak0237l0j004,2023-06-18T09:28:52.485Z,"28 km SW of Chenega, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-06-14T08:14:34.647Z,61.1412,-147.3228,0,1.1,ml,,,,0.7,ak,ak0237l0iswx,2023-06-18T09:28:52.305Z,"46 km NW of Tatitlek, Alaska",ice quake,,0,,,reviewed,ak,ak
2023-06-14T08:14:16.140Z,37.4845,-118.7776667,-1.62,1.55,md,11,312,0.113,0.05,nc,nc73901001,2023-06-14T10:42:15.177Z,"12km SW of Toms Place, CA",earthquake,4.06,3.24,0.121,12,reviewed,nc,nc
2023-06-14T07:55:20.630Z,31.6008333,-115.5998333,6.38,2.11,ml,8,110,0.2614,0.19,ci,ci40485392,2023-06-14T18:44:01.920Z,"81km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.45,2.69,0.105,10,reviewed,ci,ci
2023-06-14T07:54:22.250Z,61.5178,-147.8284,33,1,ml,,,,0.17,ak,ak0237l05x3l,2023-06-14T07:56:32.881Z,"33 km SSW of Glacier View, Alaska",earthquake,,0.8,,,automatic,ak,ak
2023-06-14T07:48:54.870Z,38.4885,-112.8355,-0.47,0.88,ml,9,214,0.0154,0.08,uu,uu60542166,2023-06-14T13:35:46.060Z,"Utah",earthquake,0.36,0.12,0.182,2,reviewed,uu,uu
2023-06-14T07:45:56.350Z,44.8518333333333,-112.881833333333,4.42,0.6,ml,7,140,0.03371,0.06,mb,mb90018243,2023-06-14T13:48:38.360Z,"Idaho-Montana border region",earthquake,0.75,0.47,0.162817635980544,8,reviewed,mb,mb
2023-06-14T07:42:31.770Z,61.4877,-146.3936,29.8,1.1,ml,,,,0.63,ak,ak0237l03d8p,2023-06-14T07:43:57.250Z,"Southern Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-06-14T07:37:32.430Z,19.9436666666667,-155.439166666667,35.39,1.76,md,33,135,,0.19,hv,hv73450692,2023-06-14T23:30:39.170Z,"Island of Hawaii, Hawaii",earthquake,0.52,0.82,0.0507472174031136,11,reviewed,hv,hv
2023-06-14T07:28:15.590Z,36.5418333,-121.1368333,2.97,1.5,md,27,113,0.01217,0.11,nc,nc73900996,2023-06-15T00:08:16.942Z,"1km NNE of Pinnacles, CA",earthquake,0.18,0.2,0.176,23,reviewed,nc,nc
2023-06-14T07:24:26.740Z,46.9721666666667,-114.189333333333,12.11,0.66,ml,14,104,0.119,0.12,mb,mb90018238,2023-06-14T13:40:56.840Z,"5 km WNW of Wye, Montana",earthquake,0.4,1.27,0.284675694744851,4,reviewed,mb,mb
2023-06-14T07:22:00.270Z,39.2031667,-123.1718333,1.55,1.25,md,12,82,0.1005,0.09,nc,nc73900991,2023-06-14T10:16:15.019Z,"7km NNE of Ukiah, CA",earthquake,0.29,1.33,0.149,11,reviewed,nc,nc
2023-06-14T07:19:45.163Z,57.9099,-154.3634,48.4,1.9,ml,,,,0.2,ak,ak0237kzygt0,2023-06-14T07:21:19.596Z,"38 km N of Karluk, Alaska",earthquake,,0.7,,,automatic,ak,ak
2023-06-14T07:14:37.629Z,59.7484,-151.5983,57.8,1.7,ml,,,,0.31,ak,ak0237kzxdn6,2023-06-14T07:16:52.305Z,"7 km S of Nikolaevsk, Alaska",earthquake,,1.2,,,automatic,ak,ak
2023-06-14T07:13:42.070Z,17.9453333333333,-66.952,7.84,2.37,md,7,213,0.07529,0.07,pr,pr71413413,2023-06-14T07:27:21.240Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.76,0.22,0.114751884947556,6,reviewed,pr,pr
2023-06-14T07:05:29.480Z,35.6568333,-117.5306667,1.45,0.82,ml,17,80,0.08749,0.13,ci,ci40485376,2023-06-14T18:40:51.753Z,"14km ENE of Ridgecrest, CA",earthquake,0.22,0.38,0.123,7,reviewed,ci,ci
2023-06-14T06:57:43.230Z,36.9571667,-121.4391667,8.67,1.57,md,48,51,0.07716,0.09,nc,nc73900986,2023-06-14T22:19:15.308Z,"13km ESE of Gilroy, CA",earthquake,0.16,0.42,0.185,49,reviewed,nc,nc
2023-06-14T06:56:38.470Z,33.1425,-116.4678333,4.82,0.72,ml,33,62,0.06962,0.19,ci,ci40485368,2023-06-14T18:38:02.785Z,"14km ENE of Julian, CA",earthquake,0.26,0.55,0.156,8,reviewed,ci,ci
2023-06-14T06:52:47.810Z,38.8366667,-122.7945,2.15,1.19,md,45,49,0.003683,0.02,nc,nc73900981,2023-06-15T02:15:13.661Z,"6km WNW of Cobb, CA",earthquake,0.13,0.24,0.184,39,reviewed,nc,nc
2023-06-14T06:52:31.900Z,38.8375015,-122.8010025,1.62,0.71,md,12,65,0.008373,0.03,nc,nc73900976,2023-06-14T07:10:15.911Z,"7km WNW of Cobb, CA",earthquake,0.28,0.66,0.16,12,automatic,nc,nc
2023-06-14T06:44:29.066Z,55.2638,-159.8007,4.9,1.9,ml,,,,0.66,ak,ak0237kzics5,2023-06-14T14:30:47.981Z,"45 km E of Sand Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-06-14T06:40:45.240Z,38.8346672,-122.7978363,2.04,1.08,md,18,57,0.006943,0.06,nc,nc73900971,2023-06-14T06:58:13.840Z,"7km WNW of Cobb, CA",earthquake,0.26,0.52,0.13,20,automatic,nc,nc
2023-06-14T06:32:50.979Z,58.1682,-155.3062,0,0.5,ml,,,,0.3,ak,ak0237kzftyh,2023-06-14T06:34:48.068Z,"Alaska Peninsula",earthquake,,4.2,,,automatic,ak,ak
2023-06-14T06:28:15.720Z,19.6561,-65.8823,84,3.89,md,15,283,1.3449,0.51,pr,pr2023165006,2023-06-14T07:53:22.040Z,"133 km N of San Juan, Puerto Rico",earthquake,4.62,10.47,0.03,7,reviewed,pr,pr
2023-06-14T06:21:30.724Z,65.3611,-144.5776,0,1.3,ml,,,,1.1,ak,ak0237kzdfio,2023-06-14T06:23:53.333Z,"25 km SSE of Central, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-06-14T06:17:07.470Z,19.150333404541,-155.489166259766,30.5900001525879,1.98000002,md,35,163,,0.150000006,hv,hv73450602,2023-06-14T06:20:26.910Z,"5 km S of Pāhala, Hawaii",earthquake,0.81,1.10000002,0.980000019,3,automatic,hv,hv
2023-06-14T06:10:20.420Z,33.4608333,-116.8873333,15.44,0.57,ml,32,30,0.02902,0.17,ci,ci40485352,2023-06-14T18:31:54.628Z,"3km NW of Aguanga, CA",earthquake,0.21,0.47,0.124,11,reviewed,ci,ci
2023-06-14T06:07:20.010Z,33.1465,-115.9788333,7.65,1.64,ml,55,41,0.02693,0.18,ci,ci40485344,2023-06-14T18:27:36.820Z,"14km E of Ocotillo Wells, CA",earthquake,0.15,0.39,0.14,55,reviewed,ci,ci
2023-06-14T06:07:05.800Z,19.1611671447754,-155.48616027832,32.9799995422363,2,md,39,160,,0.140000001,hv,hv73450592,2023-06-14T06:10:16.970Z,"4 km S of Pāhala, Hawaii",earthquake,0.71,1.08000004,1.64999998,10,automatic,hv,hv
2023-06-14T06:06:34.470Z,40.216,-121.1718333,4.86,2.14,md,24,55,0.03758,0.08,nc,nc73900966,2023-06-14T17:37:51.451Z,"0km ESE of Almanor, CA",earthquake,0.29,0.29,0.193,32,reviewed,nc,nc
2023-06-14T05:52:00.390Z,62.8539,-149.6905,73.6,1.1,ml,,,,0.56,ak,ak0237kyykrr,2023-06-14T05:54:16.252Z,"Central Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-06-14T05:34:29.030Z,36.5475,-121.128,3.12,1.17,md,19,120,0.0209,0.13,nc,nc73900961,2023-06-15T00:36:15.093Z,"2km NE of Pinnacles, CA",earthquake,0.27,0.42,0.207,14,reviewed,nc,nc
2023-06-14T05:32:06.560Z,35.6696667,-118.171,10.83,0.63,ml,9,123,0.06368,0.13,ci,ci40485328,2023-06-14T13:04:49.600Z,"25km ESE of Kernville, CA",earthquake,0.54,0.6,0.136,6,reviewed,ci,ci
2023-06-14T05:28:52.201Z,58.1739,-155.293,0,1,ml,,,,0.47,ak,ak0237kytjl0,2023-06-14T05:30:32.511Z,"83 km NW of Karluk, Alaska",earthquake,,2.3,,,automatic,ak,ak
2023-06-14T05:25:39.749Z,52.5915,-163.526,8.5,2.1,ml,,,,0.52,ak,ak0237kyt09a,2023-06-14T14:26:47.001Z,"south of Alaska",earthquake,,8.9,,,reviewed,ak,ak
2023-06-14T05:20:22.620Z,60.0336666666667,-153.080666666667,2.96,-0.66,ml,4,167,,0.2,av,av91925531,2023-06-17T00:56:06.910Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.89,2.06,0.21382158355016,4,reviewed,av,av
2023-06-14T05:14:33.850Z,35.1075,-119.0293333,11.06,2.43,ml,46,36,0.06615,0.3,ci,ci40485320,2023-06-14T17:57:52.465Z,"20km SSW of Lamont, CA",earthquake,0.29,0.69,0.179,53,reviewed,ci,ci
2023-06-14T05:12:01.410Z,58.3243333333333,-154.894,17.84,0.38,ml,12,147,,0.15,av,av91925521,2023-06-16T21:54:08.030Z,"Alaska Peninsula",earthquake,0.4,0.59,0.359917673574724,12,reviewed,av,av
2023-06-14T05:10:38.810Z,-3.1183,141.9858,35.321,4.8,mb,32,111,1.415,0.69,us,us7000k8cd,2023-06-14T05:28:54.040Z,"40 km W of Aitape, Papua New Guinea",earthquake,7.34,7.479,0.071,62,reviewed,us,us
2023-06-14T05:09:08.170Z,19.1593341827393,-155.492172241211,35.1199989318848,1.95000005,md,37,125,,0.119999997,hv,hv73450562,2023-06-14T05:12:24.970Z,"Island of Hawaii, Hawaii",earthquake,0.7,0.850000024,0.879999995,7,automatic,hv,hv
